"Hamilton_1" "Hamilton_11" "Hamilton_12" "Hamilton_13" "Hamilton_15" "Hamilton_16" "Hamilton_17" "Hamilton_21" "Hamilton_22" "Hamilton_23" "Hamilton_24" "Hamilton_25" "Hamilton_26" "Hamilton_27" "Hamilton_28" "Hamilton_29" "Hamilton_30" "Hamilton_31" "Hamilton_32" "Hamilton_33" "Hamilton_34" "Hamilton_35" "Hamilton_36" "Hamilton_59" "Hamilton_6" "Hamilton_60" "Hamilton_61" "Hamilton_65" "Hamilton_66" "Hamilton_67" "Hamilton_68" "Hamilton_69" "Hamilton_7" "Hamilton_70" "Hamilton_71" "Hamilton_72" "Hamilton_73" "Hamilton_74" "Hamilton_75" "Hamilton_76" "Hamilton_77" "Hamilton_78" "Hamilton_79" "Hamilton_8" "Hamilton_80" "Hamilton_81" "Hamilton_82" "Hamilton_83" "Hamilton_84" "Hamilton_85" "Hamilton_9" "Jay_2" "Jay_3" "Jay_4" "Jay_5" "Jay_64" "Madison_10" "Madison_14" "Madison_37" "Madison_38" "Madison_39" "Madison_40" "Madison_41" "Madison_42" "Madison_43" "Madison_44" "Madison_45" "Madison_46" "Madison_47" "Madison_48" "NA_18" "NA_19" "NA_20" "NA_49" "NA_50" "NA_51" "NA_52" "NA_53" "NA_54" "NA_55" "NA_56" "NA_57" "NA_58" "NA_62" "NA_63"
"minority" 0 0 0 0 0 0 0 0 0.112612612612613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513347022587269 0 0 0.0326690623979092 0 0 0 0 0 0.0685166152792052 0 0.03690036900369 0 0 0 0 0 0 0.0332778702163062 0 0 0 0.0765110941086457 0 0 0 0.0582750582750583 0 0 0 0 0 0 0 0 0 0 0.104112441436752 0 0 0 0 0 0 0.0956937799043062 0 0
"nearly" 0 0.0398724082934609 0 0.103199174406605 0 0 0 0.0499750124937531 0.0281531531531532 0 0 0 0 0 0 0 0.050709939148073 0 0 0 0 0.0442869796279894 0 0 0 0.044404973357016 0.0655737704918033 0 0 0 0 0 0 0 0 0.0978473581213307 0 0 0 0 0 0 0 0 0 0.0255427841634738 0 0.0342583076396026 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0.0382555470543229 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.0489236790606654 0 0.135562584726615 0 0 0
"operate" 0.0618811881188119 0.0398724082934609 0 0 0 0.0489715964740451 0 0.0499750124937531 0 0.0554016620498615 0 0 0.0419287211740042 0.137362637362637 0 0 0 0 0 0 0 0.0442869796279894 0 0 0 0 0 0 0 0.060459492140266 0.0662690523525514 0 0 0.0321440051430408 0 0.0489236790606654 0 0 0 0.0433651344319167 0 0 0 0 0 0 0 0.0171291538198013 0 0 0 0 0 0.0608642726719416 0 0.0863930885529158 0 0 0 0 0.0382555470543229 0.0330250990752972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prevent" 0 0 0 0 0 0 0 0 0.0281531531531532 0 0 0.0502260170768458 0 0 0 0.0446428571428571 0 0 0 0 0 0 0 0.0521648408972353 0 0 0 0 0 0.060459492140266 0 0 0.0433275563258232 0 0.05720823798627 0 0 0 0 0.0433651344319167 0 0 0 0 0 0 0 0 0 0 0 0 0.138026224982747 0.0608642726719416 0.0742942050520059 0 0 0 0 0 0.0382555470543229 0 0 0.0718390804597701 0.0291375291375291 0.0344827586206897 0.0470588235294118 0 0 0 0 0 0 0 0 0 0 0 0 0.0489236790606654 0 0 0.0478468899521531 0 0
"promote" 0 0 0.046189376443418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132860938883968 0 0 0 0.088809946714032 0 0 0 0 0 0 0 0.0321440051430408 0 0.0978473581213307 0 0 0 0.0433651344319167 0 0 0 0 0 0 0 0.0171291538198013 0 0 0.0501756146512795 0.0598086124401914 0 0.0608642726719416 0.0742942050520059 0.129589632829374 0 0.0465983224603914 0 0 0 0 0 0 0.0291375291375291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"provinces" 0 0 0 0 0 0 0 0 0.0281531531531532 0.0554016620498615 0 0 0 0 0 0 0.050709939148073 0 0 0 0 0 0 0 0.0492368291482029 0 0 0 0 0 0 0 0 0.0321440051430408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0735564545788893 0 0 0 0 0 0 0 0 0 0 0 0 0.0487567040468064 0.789473684210526 0 0 0 0 0 0 0 0 0 0 0 0
"qualifications" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0442869796279894 0.0364830353885443 0 0 0.088809946714032 0 0 0 0 0.0662690523525514 0 0 0 0 0 0 0 0 0.0867302688638335 0 0.0326690623979092 0 0 0 0.0255427841634738 0 0 0 0 0.0501756146512795 0 0.0690131124913734 0 0 0 0 0 0 0 0 0 0 0.0359195402298851 0 0 0 0 0 0 0 0 0 0 0 0.104112441436752 0.162074554294976 0.0460617227084293 0.0498753117206983 0 0 0 0 0.0418235048097031 0
"reflection" 0.123762376237624 0 0 0.103199174406605 0 0 0 0 0.0281531531531532 0 0 0 0 0.0686813186813187 0 0 0 0.0575373993095512 0 0 0 0 0 0 0 0.088809946714032 0 0 0 0 0 0 0 0 0.05720823798627 0 0.0422119037568594 0.0995024875621891 0 0.0433651344319167 0 0.0326690623979092 0 0 0 0 0 0.0171291538198013 0 0.03690036900369 0.0501756146512795 0 0 0 0 0 0 0 0.0367782272894446 0 0 0.0330250990752972 0.028169014084507 0 0 0 0 0 0 0 0 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0 0
"relative" 0 0 0.046189376443418 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0.0450653447498873 0 0 0 0 0 0 0 0 0 0 0 0.0433275563258232 0 0 0 0 0 0 0 0 0.0653381247958184 0 0 0.0813008130081301 0 0.0646412411118294 0.0171291538198013 0.0239234449760766 0.03690036900369 0 0 0 0.121728545343883 0.0742942050520059 0.0431965442764579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0657894736842105 0 0 0 0 0.0460617227084293 0.0498753117206983 0 0 0 0 0 0
"review" 0 0 0 0 0 0 0.127145581691036 0.0499750124937531 0.0281531531531532 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0655737704918033 0 0.0440917107583774 0 0 0 0.0433275563258232 0 0 0 0 0 0 0 0 0 0 0 0.0813008130081301 0.0255427841634738 0 0 0.0239234449760766 0 0 0 0 0 0 0 0.0332778702163062 0 0 0 0 0 0.028169014084507 0.0359195402298851 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0.0635727908455181 0 0.0956937799043062 0.0418235048097031 0
"safe" 0 0 0.046189376443418 0 0 0 0 0.0499750124937531 0.0281531531531532 0 0 0.100452034153692 0 0 0 0 0.050709939148073 0 0 0 0 0 0 0 0 0 0 0 0.0440917107583774 0 0 0 0 0.0321440051430408 0 0 0 0 0.0513347022587269 0 0 0 0 0.0485908649173955 0.040650406504065 0 0 0 0 0 0 0 0.0690131124913734 0 0 0 0 0 0 0 0 0 0.0563380281690141 0 0 0 0 0 0 0 0 0 0 0 0 0.0520562207183758 0.108049702863317 0.0460617227084293 0 0.0489236790606654 0.0635727908455181 0 0 0 0
"structure" 0 0 0 0 0.0323834196891192 0 0 0 0.0281531531531532 0.0554016620498615 0 0 0 0.0686813186813187 0 0 0 0.0575373993095512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505305709954522 0 0 0 0.040650406504065 0 0 0 0.0478468899521531 0 0.0501756146512795 0 0 0 0 0 0.0332778702163062 0.0465983224603914 0.0367782272894446 0 0 0 0.028169014084507 0.0359195402298851 0 0 0 0 0.0728597449908925 0 0.0473484848484848 0 0 0 0 0.104112441436752 0 0 0 0 0 0 0 0 0
"tranquillity" 0 0 0 0.103199174406605 0.0323834196891192 0.0489715964740451 0 0 0 0 0 0.0502260170768458 0 0 0 0 0 0 0 0 0.0901306894997747 0 0 0 0.0492368291482029 0 0 0.0494071146245059 0 0 0 0 0.0433275563258232 0 0 0 0 0.0995024875621891 0 0 0 0 0 0 0.0813008130081301 0 0 0 0 0.03690036900369 0.0501756146512795 0 0.0690131124913734 0.0608642726719416 0 0 0 0 0 0 0 0 0 0.0359195402298851 0 0 0 0 0 0 0 0.0487567040468064 0.0657894736842105 0.0604960677555959 0 0 0 0 0 0 0 0 0 0 0
"valuable" 0 0.0797448165869219 0.138568129330254 0 0.0323834196891192 0 0 0 0 0 0 0.0502260170768458 0.0419287211740042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0 0 0 0 0 0.05720823798627 0 0 0 0 0 0 0.0326690623979092 0 0 0 0 0 0.0342583076396026 0 0 0 0 0 0 0 0 0.0332778702163062 0 0.0367782272894446 0 0 0 0.028169014084507 0.0359195402298851 0 0 0 0 0 0 0.0473484848484848 0 0 0.0604960677555959 0 0 0 0 0 0 0.0635727908455181 0 0 0 0
"accordingly" 0.0618811881188119 0 0.046189376443418 0 0 0.0489715964740451 0 0 0.0281531531531532 0 0 0 0.0419287211740042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326690623979092 0.0964320154291225 0 0 0.0255427841634738 0.0646412411118294 0 0 0 0 0 0 0.0608642726719416 0 0 0 0 0 0.0300751879699248 0 0.0330250990752972 0 0.0359195402298851 0 0 0 0 0.0364298724954463 0.0536480686695279 0.0473484848484848 0 0 0 0 0 0 0.0460617227084293 0.0498753117206983 0 0.0635727908455181 0 0 0 0
"added" 0 0 0 0 0 0 0 0 0.0281531531531532 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0 0.0521648408972353 0 0 0.0655737704918033 0 0.0440917107583774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0171291538198013 0 0 0 0 0 0.0608642726719416 0 0 0 0.0465983224603914 0.0367782272894446 0 0 0 0.028169014084507 0.0718390804597701 0.0291375291375291 0.0689655172413793 0 0.0381679389312977 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0451875282422051 0 0 0.0657246138678935
"affect" 0.0618811881188119 0 0 0 0 0 0 0 0.0281531531531532 0.0554016620498615 0 0 0 0 0 0 0 0 0 0 0 0.0442869796279894 0 0 0.0492368291482029 0.044404973357016 0 0 0 0 0 0.0335457900033546 0.0433275563258232 0 0.05720823798627 0 0 0 0 0 0 0 0 0 0.040650406504065 0.0255427841634738 0 0 0.0239234449760766 0.0738007380073801 0 0 0.138026224982747 0.121728545343883 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0540248514316586 0 0 0 0 0 0 0 0
"alarm" 0 0 0 0 0 0.0979431929480901 0 0 0 0 0 0.0502260170768458 0.0419287211740042 0 0 0 0 0 0 0 0 0 0 0 0 0.044404973357016 0.0655737704918033 0 0 0 0 0 0 0 0.05720823798627 0 0 0 0 0 0 0 0 0.0485908649173955 0 0.0255427841634738 0 0 0.0478468899521531 0 0.0501756146512795 0 0 0 0 0 0.0332778702163062 0 0 0.0300751879699248 0 0 0 0 0 0.0344827586206897 0 0.0381679389312977 0 0 0 0 0 0 0.0901713255184851 0 0.0540248514316586 0.0460617227084293 0 0 0 0 0 0 0
"ambassadors" 0 0 0 0 0.0323834196891192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0.0670915800067092 0 0 0 0 0 0 0 0.0433651344319167 0.151591712986357 0 0 0 0.0813008130081301 0.0255427841634738 0 0 0.0239234449760766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0.0473484848484848 0.0487567040468064 0.131578947368421 0 0 0 0 0 0 0 0 0 0 0 0
"ambitious" 0.0618811881188119 0 0 0 0 0.0489715964740451 0 0 0.0281531531531532 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0.0450653447498873 0 0 0 0.0984736582964057 0 0 0 0 0 0 0 0 0.0321440051430408 0.11441647597254 0.0978473581213307 0 0 0.0513347022587269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0291375291375291 0 0 0.0381679389312977 0 0.0536480686695279 0 0 0 0 0 0 0 0 0 0 0 0.135562584726615 0 0 0
"appeals" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.127713920817369 0.129282482223659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109289617486339 0 0 0 0 0.302480338777979 0.360685302073941 0 0 0 0 0 0 0 0 0 0
"applied" 0 0 0 0.103199174406605 0 0 0 0.0499750124937531 0.0281531531531532 0 0 0.0502260170768458 0 0 0 0 0 0 0 0.0590318772136954 0 0 0.0729660707770887 0 0 0 0 0 0.0440917107583774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255427841634738 0 0 0 0 0 0 0 0 0 0 0 0 0.0367782272894446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18034265103697 0.0520562207183758 0.0540248514316586 0.0460617227084293 0.0498753117206983 0.0978473581213307 0 0 0 0 0.0328623069339468
"appointing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0521648408972353 0 0 0 0 0.0440917107583774 0.120918984280532 0.0662690523525514 0.0335457900033546 0 0.0321440051430408 0.05720823798627 0 0 0 0 0.173460537727667 0 0.0980071871937275 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431965442764579 0 0 0 0.0300751879699248 0 0 0 0.0359195402298851 0 0 0 0 0 0 0.0473484848484848 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apprehension" 0 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0.0686813186813187 0.124610591900312 0.0446428571428571 0.050709939148073 0 0 0 0 0 0 0 0 0.088809946714032 0 0 0 0 0 0 0 0 0 0.0489236790606654 0.0422119037568594 0.0995024875621891 0 0 0.0505305709954522 0 0.0964320154291225 0.0485908649173955 0 0 0 0 0 0 0 0 0 0 0.148588410104012 0 0 0 0 0.0300751879699248 0 0 0 0 0 0 0 0.0381679389312977 0 0 0 0 0 0 0 0 0 0 0 0.0489236790606654 0 0 0 0 0
"attempts" 0.0618811881188119 0 0.046189376443418 0 0.0323834196891192 0.0979431929480901 0 0 0 0 0 0 0.0838574423480084 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0.0326690623979092 0 0 0 0.0255427841634738 0 0.0171291538198013 0 0.0738007380073801 0 0.0598086124401914 0 0 0 0 0 0.0931966449207828 0 0 0 0 0 0.0359195402298851 0 0 0 0 0 0 0 0.0487567040468064 0 0 0 0 0 0 0 0 0 0 0 0 0
"authors" 0 0 0 0 0 0.0489715964740451 0 0 0 0 0.049825610363727 0 0 0 0 0.0446428571428571 0 0 0 0 0 0 0 0 0 0.044404973357016 0 0 0.0440917107583774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255427841634738 0 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0.0300751879699248 0 0 0.140845070422535 0 0.0874125874125874 0 0 0.0381679389312977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0.0328623069339468
"besides" 0 0 0 0 0 0 0 0 0.0563063063063063 0 0 0.0502260170768458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513347022587269 0 0 0 0 0 0.040650406504065 0 0 0.0171291538198013 0 0 0 0 0.0690131124913734 0 0 0 0.0332778702163062 0 0.0735564545788893 0 0 0 0 0 0.0291375291375291 0 0 0.0763358778625954 0.0364298724954463 0.0536480686695279 0 0 0 0 0 0 0.0540248514316586 0 0 0 0.0635727908455181 0.0451875282422051 0 0 0.0328623069339468
"capacities" 0 0 0 0 0.0323834196891192 0.146914789422135 0 0 0 0.0554016620498615 0 0 0 0.0686813186813187 0 0 0 0.0575373993095512 0 0 0 0 0 0.0521648408972353 0 0 0 0 0 0 0 0 0 0 0 0 0.0422119037568594 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501756146512795 0 0 0 0 0 0 0 0 0 0.153022188217291 0 0 0 0 0 0 0 0 0 0.0946969696969697 0.0487567040468064 0 0 0.0901713255184851 0 0 0 0 0 0 0 0.0478468899521531 0 0
"claims" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0575373993095512 0 0 0 0 0.0364830353885443 0 0 0 0 0 0 0.060459492140266 0 0.0335457900033546 0.12998266897747 0 0 0 0 0 0 0 0.101061141990904 0 0 0 0.121951219512195 0 0 0.0171291538198013 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330250990752972 0.028169014084507 0 0.0874125874125874 0 0 0 0 0 0 0 0 0 0 0 0.0540248514316586 0 0 0 0 0 0 0 0
"coin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0670915800067092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.359195402298851 0 0.172413793103448 0 0 0 0 0 0.0975134080936129 0 0 0 0 0 0 0 0 0 0 0 0 0
"compact" 0 0 0 0 0.0323834196891192 0 0 0.0499750124937531 0.0563063063063063 0 0.0996512207274539 0 0 0 0 0 0.050709939148073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0433275563258232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03690036900369 0 0 0 0 0 0 0 0 0 0 0.0382555470543229 0 0 0 0.203962703962704 0.0689655172413793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"confederate" 0 0 0 0 0.0323834196891192 0.0489715964740451 0.0635727908455181 0.0499750124937531 0 0.0554016620498615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0492368291482029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.401404917210236 0 0 0 0 0 0 0 0 0.0300751879699248 0 0 0 0 0.116550116550117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"continually" 0 0 0 0 0 0.0489715964740451 0 0 0.0281531531531532 0.0554016620498615 0 0 0 0.0686813186813187 0 0 0 0 0 0 0 0 0 0 0 0.044404973357016 0 0 0 0.060459492140266 0 0 0 0.0321440051430408 0.05720823798627 0 0 0 0 0 0 0 0 0 0 0.0255427841634738 0 0.0171291538198013 0 0 0.0501756146512795 0 0 0 0 0 0 0.0931966449207828 0 0.0300751879699248 0 0 0 0 0 0.0344827586206897 0.0470588235294118 0 0 0.0536480686695279 0 0.0487567040468064 0 0 0 0 0 0 0 0 0 0 0 0 0.0328623069339468
"continuance" 0 0.0398724082934609 0 0 0 0 0 0 0 0 0 0.0502260170768458 0 0 0 0 0 0 0 0 0 0.0442869796279894 0 0.0521648408972353 0 0 0 0 0 0 0.0662690523525514 0 0 0 0.05720823798627 0.0489236790606654 0 0 0 0.0433651344319167 0 0.0326690623979092 0.0964320154291225 0 0 0 0 0 0.0239234449760766 0.03690036900369 0 0.0598086124401914 0 0 0.0742942050520059 0 0 0 0 0 0.0382555470543229 0 0.028169014084507 0 0 0 0 0 0 0.0536480686695279 0 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0.0418235048097031 0
"definition" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0321440051430408 0 0 0 0.0995024875621891 0.0513347022587269 0 0 0 0 0 0 0 0.0646412411118294 0.0171291538198013 0.0239234449760766 0 0.0501756146512795 0 0 0 0 0 0 0 0.0735564545788893 0 0 0.0330250990752972 0.028169014084507 0.107758620689655 0.0291375291375291 0.0344827586206897 0 0 0.0364298724954463 0.0536480686695279 0 0 0 0 0 0 0.0540248514316586 0 0 0 0 0 0 0 0
"districts" 0 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0.088809946714032 0.0655737704918033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0766283524904215 0 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0.0367782272894446 0 0 0 0 0 0 0 0 0.0381679389312977 0 0 0 0.0487567040468064 0 0 0 0 0 0 0.0498753117206983 0 0.127145581691036 0.180750112968821 0 0 0
"down" 0 0 0 0 0.0323834196891192 0.0489715964740451 0 0 0 0 0 0 0 0.0686813186813187 0 0 0 0 0 0 0.0450653447498873 0.0885739592559787 0 0 0 0 0 0.0494071146245059 0 0 0 0 0 0 0.11441647597254 0 0 0 0 0.0433651344319167 0 0.0326690623979092 0 0 0.0813008130081301 0 0.0646412411118294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.028169014084507 0 0 0 0 0 0.0728597449908925 0 0 0 0 0 0 0.0520562207183758 0 0 0.0498753117206983 0 0 0 0 0 0
"effectually" 0 0 0 0 0 0 0.0635727908455181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0442869796279894 0.0364830353885443 0 0 0.044404973357016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505305709954522 0 0 0 0 0 0 0 0 0 0.0501756146512795 0 0.0690131124913734 0.0608642726719416 0 0 0.0332778702163062 0 0 0 0 0.0330250990752972 0.0563380281690141 0 0 0 0 0 0.0364298724954463 0.107296137339056 0.0473484848484848 0 0 0 0 0 0.0540248514316586 0.0460617227084293 0 0 0 0 0 0 0.0328623069339468
"england" 0 0 0 0 0 0 0.0635727908455181 0 0.0281531531531532 0 0 0 0.0419287211740042 0 0 0 0 0 0 0 0 0 0.0364830353885443 0 0.0984736582964057 0 0 0 0 0 0 0.0335457900033546 0 0.0321440051430408 0 0 0 0 0 0 0 0 0 0 0 0.0510855683269476 0 0.0342583076396026 0 0 0 0 0 0.121728545343883 0.0742942050520059 0 0 0 0 0 0.0382555470543229 0 0 0.0359195402298851 0 0 0 0 0.0364298724954463 0 0 0 0 0 0 0 0 0 0 0 0.0635727908455181 0 0 0 0
"event" 0.0618811881188119 0.0398724082934609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0521648408972353 0.0492368291482029 0 0 0 0 0 0 0 0 0 0 0 0.0422119037568594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0598086124401914 0 0 0 0 0.0332778702163062 0 0 0.0300751879699248 0 0.0330250990752972 0.028169014084507 0 0.0874125874125874 0 0.0470588235294118 0.0381679389312977 0 0 0 0 0 0 0.0901713255184851 0 0.108049702863317 0.0460617227084293 0 0 0 0 0 0 0
"executed" 0 0 0 0 0.129533678756477 0.0489715964740451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0335457900033546 0 0.0321440051430408 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0171291538198013 0.0239234449760766 0.03690036900369 0 0 0.0690131124913734 0 0 0 0 0.0465983224603914 0.0367782272894446 0 0.0382555470543229 0 0 0 0 0.0344827586206897 0 0.0381679389312977 0 0 0 0 0.131578947368421 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0
"expect" 0 0 0 0 0.0323834196891192 0 0 0 0.0563063063063063 0 0.049825610363727 0.0502260170768458 0 0.0686813186813187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0433275563258232 0 0 0.0489236790606654 0 0.0995024875621891 0.0513347022587269 0.0867302688638335 0 0 0 0 0 0.0255427841634738 0 0 0 0.0738007380073801 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0381679389312977 0 0 0 0 0 0.0604960677555959 0 0 0.0540248514316586 0 0 0 0 0 0 0 0
"extraordinary" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0502260170768458 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0.0521648408972353 0 0.044404973357016 0 0 0.0440917107583774 0 0.132538104705103 0.0335457900033546 0 0 0 0 0 0 0 0 0.0505305709954522 0 0 0 0 0 0 0.0342583076396026 0.0239234449760766 0 0 0.0598086124401914 0 0 0 0 0 0 0 0 0 0 0.028169014084507 0 0 0 0 0 0 0 0 0 0.0657894736842105 0.0604960677555959 0 0.0520562207183758 0 0 0 0 0 0.0451875282422051 0 0 0
"fleets" 0 0 0 0 0 0 0 0 0 0.166204986149584 0.049825610363727 0.0502260170768458 0 0 0 0 0.050709939148073 0 0 0 0.0450653447498873 0 0 0 0 0 0 0 0 0 0 0.0670915800067092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.243457090687766 0.0742942050520059 0 0 0 0 0 0 0 0.0845070422535211 0 0 0 0.0470588235294118 0 0 0 0 0 0.0657894736842105 0 0 0 0 0 0 0 0 0 0 0 0
"follow" 0 0 0 0 0 0 0 0 0 0.0554016620498615 0 0 0.0419287211740042 0 0 0.0446428571428571 0 0 0 0.0590318772136954 0 0 0.0364830353885443 0.0521648408972353 0 0 0 0.0494071146245059 0 0 0 0 0 0 0 0 0.0422119037568594 0 0 0 0 0 0 0 0.0813008130081301 0.0255427841634738 0 0 0.0239234449760766 0 0 0 0.0690131124913734 0 0 0.0431965442764579 0 0 0 0.0300751879699248 0 0.0330250990752972 0.028169014084507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0.0489236790606654 0 0 0 0 0
"giving" 0 0 0 0 0.0323834196891192 0 0 0 0 0.0554016620498615 0 0 0 0 0 0 0 0 0 0 0 0 0.0364830353885443 0 0 0 0 0 0 0.060459492140266 0 0.0335457900033546 0 0 0 0.0489236790606654 0 0 0 0 0.0505305709954522 0 0 0 0.040650406504065 0 0.0646412411118294 0 0.0239234449760766 0.03690036900369 0 0 0 0 0 0 0.0332778702163062 0 0 0 0 0 0.028169014084507 0 0 0.0689655172413793 0 0.0381679389312977 0 0 0 0.0487567040468064 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0.0418235048097031 0
"governed" 0 0 0 0 0 0 0.0635727908455181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0984736582964057 0.044404973357016 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0.0433651344319167 0 0.0326690623979092 0 0 0.040650406504065 0 0 0.0171291538198013 0 0 0 0 0 0 0 0 0 0 0.0367782272894446 0 0 0.0660501981505945 0 0 0 0 0 0 0 0 0.0473484848484848 0 0 0 0.0901713255184851 0.0520562207183758 0 0.0921234454168586 0.0498753117206983 0 0 0 0 0 0.0328623069339468
"hitherto" 0 0 0.092378752886836 0 0.0323834196891192 0 0 0.0499750124937531 0.0281531531531532 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364830353885443 0 0.0492368291482029 0 0.0655737704918033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.040650406504065 0.0255427841634738 0 0.0171291538198013 0.0478468899521531 0 0 0.0598086124401914 0 0 0 0 0 0 0 0 0 0 0.028169014084507 0.0359195402298851 0 0 0 0.0381679389312977 0.0364298724954463 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0
